Date,ANZ.AX,BHP.AX,CBA.AX,CSL.AX,WBC.AX,FMG.AX,GMG.AX,MQG.AX,NAB.AX,WOW.AX,RIO.AX,TCL.AX,TLS.AX,WDS.AX,WES.AX,ALL.AX,COL.AX,S32.AX,SCG.AX,SQ2.AX,BXB.AX,FPH.AX,NCM.AX,QBE.AX,SUN.AX,AMC.AX,ASX.AX,COH.AX,RHC.AX,STO.AX,BSL.AX,DXS.AX,IAG.AX,ORG.AX,SHL.AX,AIA.AX,APA.AX,DMP.AX,REA.AX,TWE.AX,CPU.AX,MGR.AX,QAN.AX,TAH.AX,VCX.AX,BLD.AX,EVN.AX,GPT.AX,MPL.AX,SGP.AX,^AXJO
2016-06-28,16.062786102294922,11.24608039855957,51.35363006591797,99.24532318115234,19.69742774963379,1.5668447017669678,6.035393238067627,50.60481262207031,16.632890701293945,16.86408042907715,31.485837936401367,8.813282012939453,4.315853118896484,17.037540435791016,19.138050079345703,11.978904724121094,,1.2970670461654663,3.29951810836792,,9.720149040222168,8.479875564575195,20.82759666442871,8.053850173950195,8.53775405883789,10.542736053466797,34.918975830078125,106.19718170166016,60.269935607910156,3.904003381729126,5.583968162536621,6.334086894989014,4.055678367614746,4.402981281280518,16.965906143188477,5.324021339416504,6.200903415679932,57.852481842041016,52.189208984375,7.670602321624756,7.357241630554199,1.4725613594055176,2.251835346221924,3.113300085067749,2.1813011169433594,4.561537742614746,2.016453266143799,3.74479341506958,2.1729657649993896,3.0150980949401855,5103.2998046875
2016-06-29,16.276588439941406,11.41448974609375,51.60654067993164,99.62226104736328,19.89080810546875,1.580669641494751,6.096270561218262,51.15624237060547,16.70717430114746,16.937652587890625,31.934616088867188,8.774148941040039,4.371696472167969,17.2490234375,19.27419090270996,12.187942504882812,,1.2887521982192993,3.32707142829895,,9.85877513885498,8.569513320922852,20.792221069335938,8.189812660217285,8.618160247802734,10.7953462600708,35.66395568847656,107.31797790527344,61.09458541870117,3.904003381729126,5.583968162536621,6.337318420410156,4.010616302490234,4.467613220214844,16.965906143188477,5.376734256744385,6.3104352951049805,58.447303771972656,53.27554702758789,7.721011161804199,7.479589462280273,1.5038286447525024,2.389878749847412,3.1848702430725098,2.2008800506591797,4.630885124206543,1.96686851978302,3.727278232574463,2.2109549045562744,3.01055645942688,5142.39990234375
2016-06-30,16.635223388671875,11.63280200958252,52.24583053588867,103.13423156738281,20.30520248413086,1.612928032875061,6.096270561218262,51.34253692626953,17.173137664794922,17.076623916625977,32.41189193725586,9.037975311279297,4.435515403747559,17.738073348999023,19.49785614013672,12.542402267456055,,1.28043794631958,3.3890655040740967,,10.103408813476562,8.569513320922852,20.34117889404297,8.341772079467773,8.903239250183105,11.092533111572266,36.26628112792969,108.71671295166016,62.954444885253906,3.9899942874908447,5.793139457702637,6.337318420410156,4.093231201171875,4.6453471183776855,17.38541603088379,5.447018623352051,6.529499530792236,58.73176956176758,54.307098388671875,7.754616737365723,7.479589462280273,1.5038286447525024,2.4330172538757324,3.2707552909851074,2.2413864135742188,4.792696952819824,1.925547480583191,3.7903330326080322,2.2413461208343506,3.0559749603271484,5233.39990234375
2016-07-01,16.517980575561523,11.907247543334961,51.86647415161133,102.74810791015625,20.22232437133789,1.6728370189666748,6.113417625427246,50.969947814941406,17.065088272094727,16.95400047302246,32.81793212890625,9.015362739562988,4.451471328735352,17.60589599609375,19.53675651550293,12.2152099609375,,1.2970670461654663,3.4235081672668457,,10.046327590942383,8.721898078918457,21.22557830810547,8.349769592285156,8.903239250183105,11.070243835449219,36.59121322631836,108.75257873535156,62.31403350830078,3.981396198272705,5.884082794189453,6.491886615753174,4.108253479003906,4.6534271240234375,17.207929611206055,5.613943099975586,6.536565780639648,59.32659149169922,54.06973648071289,7.796625137329102,7.577467918395996,1.5112735033035278,2.381251096725464,3.2564404010772705,2.288644790649414,4.800402641296387,2.1321518421173096,3.832369565963745,2.2413461208343506,3.0884153842926025,5246.60009765625
2016-07-04,16.38003921508789,12.181695938110352,51.55033493041992,103.33648681640625,20.015127182006836,1.7926545143127441,6.121992588043213,51.07426834106445,16.930030822753906,17.019399642944336,34.03605651855469,9.12843132019043,4.443493843078613,17.70503044128418,19.580520629882812,12.378805160522461,,1.3261679410934448,3.4648380279541016,,10.160491943359375,8.775683403015137,22.233793258666992,8.38176155090332,9.005574226379395,11.159400939941406,36.74972152709961,110.39341735839844,62.75267028808594,4.084584712982178,6.129631519317627,6.548093318939209,4.168336868286133,4.75845193862915,17.38541603088379,5.68422794342041,6.713229656219482,59.53349685668945,55.037391662597656,7.989861965179443,7.6671905517578125,1.5336076021194458,2.4243898391723633,3.3136966228485107,2.308898687362671,4.723349094390869,2.313962459564209,3.8884189128875732,2.2565419673919678,3.140321969985962,5281.7998046875
2016-07-05,16.138652801513672,12.131796836853027,50.974273681640625,102.27923583984375,19.711240768432617,1.765004277229309,6.113417625427246,50.44831848144531,16.666654586791992,16.855907440185547,34.0289306640625,9.113353729248047,4.395628452301025,17.513376235961914,19.327678680419922,11.851663589477539,,1.342797040939331,3.4579498767852783,,10.160491943359375,8.847395896911621,22.216108322143555,8.237801551818848,8.866690635681152,11.055384635925293,36.62291717529297,109.15605163574219,62.603538513183594,4.0587873458862305,6.247860431671143,6.4637837409973145,4.1157636642456055,4.701900005340576,17.40962028503418,5.772082328796387,6.713229656219482,58.033512115478516,54.882198333740234,7.821829319000244,7.5448431968688965,1.5112735033035278,2.4071338176727295,3.306539535522461,2.2616405487060547,4.700233459472656,2.289170026779175,3.832369565963745,2.2413461208343506,3.1143691539764404,5228.0
2016-07-06,15.835186004638672,11.67022705078125,50.55979537963867,102.03099822998047,19.47641944885254,1.7465708255767822,6.096270561218262,49.74040985107422,16.572114944458008,16.7578125,33.345069885253906,9.075664520263672,4.427539348602295,17.401023864746094,19.386022567749023,12.2152099609375,,1.3261679410934448,3.451061964035034,,10.209418296813965,8.820504188537598,22.923622131347656,8.085841178894043,8.888620376586914,11.033097267150879,37.22523880004883,109.13812255859375,62.840389251708984,3.9298009872436523,6.0568766593933105,6.51999044418335,4.123273849487305,4.491849422454834,17.466089248657227,5.807225227355957,6.720296382904053,55.6456298828125,55.3842887878418,7.914247035980225,7.4061784744262695,1.5187182426452637,2.3726234436035156,3.2850687503814697,2.2683911323547363,4.746464729309082,2.4379255771636963,3.818357229232788,2.233748435974121,3.133833885192871,5197.5
2016-07-07,15.904157638549805,11.90101146697998,50.93212890625,102.06776428222656,19.573108673095703,1.765004277229309,6.113417625427246,49.308204650878906,16.531593322753906,16.89678192138672,33.75110626220703,9.113353729248047,4.451471328735352,17.54642105102539,19.473546981811523,12.33336067199707,,1.367740273475647,3.492391586303711,,10.331734657287598,8.695008277893066,23.153568267822266,8.2218017578125,8.947097778320312,11.14454174041748,37.70869064331055,109.23676300048828,62.778987884521484,4.084584712982178,6.15691614151001,6.555120468139648,4.205888748168945,4.596874237060547,17.490293502807617,5.816009998321533,6.7414960861206055,57.5249137878418,56.13284683227539,7.956254482269287,7.357241630554199,1.5336076021194458,2.3985064029693604,3.14192795753479,2.3224008083343506,4.846633434295654,2.454453706741333,3.832369565963745,2.233748435974121,3.133833885192871,5227.89990234375
2016-07-08,15.945538520812988,11.88230037689209,50.8689079284668,101.58050537109375,19.524768829345703,1.7788293361663818,6.121992588043213,50.075740814208984,16.497831344604492,16.847734451293945,34.406471252441406,9.045514106750488,4.45944881439209,17.58607292175293,19.658313751220703,12.278829574584961,,1.4384140968322754,3.519944667816162,,10.396971702575684,8.677082061767578,23.100505828857422,8.285786628723145,8.925168991088867,11.218838691711426,37.423377990722656,108.76155853271484,62.71757507324219,4.0931854248046875,6.15691614151001,6.498913288116455,4.123273849487305,4.556479454040527,17.224069595336914,5.939007759094238,6.670830249786377,57.86110305786133,56.8996696472168,7.897441864013672,7.340927600860596,1.5261627435684204,2.415762186050415,3.0775153636932373,2.308898687362671,4.8928656578063965,2.413133382797241,3.7973387241363525,2.2261509895324707,3.127345561981201,5230.5
2016-07-11,16.49728775024414,12.225358963012695,52.056148529052734,102.97794342041016,20.160165786743164,1.8756054639816284,6.199160099029541,51.394691467285156,16.875999450683594,17.419952392578125,35.27553939819336,9.120892524719238,4.523269176483154,17.685203552246094,19.935466766357422,12.406070709228516,,1.5381883382797241,3.616382122039795,,10.519289016723633,8.739826202392578,23.551546096801758,8.357767105102539,9.122532844543457,11.35257339477539,37.8592643737793,110.45616912841797,63.50714111328125,4.1361799240112305,6.384276866912842,6.5972747802734375,4.168336868286133,4.588796138763428,17.474157333374023,5.895080089569092,6.713229656219482,58.90419387817383,56.90879440307617,7.998262882232666,7.340927600860596,1.5633864402770996,2.450272560119629,3.0775153636932373,2.362907648086548,4.962213039398193,2.5288305282592773,3.9024317264556885,2.2641398906707764,3.1792514324188232,5337.10009765625
2016-07-12,16.690399169921875,12.431192398071289,52.3371467590332,103.47439575195312,20.2913875579834,1.9216889142990112,6.207734107971191,51.6555061340332,16.957040786743164,17.330032348632812,35.190059661865234,9.05305004119873,4.523269176483154,17.71164321899414,19.872255325317383,12.669642448425293,,1.6213338375091553,3.5888290405273438,,10.502979278564453,8.721898078918457,23.153568267822266,8.349769592285156,9.085983276367188,11.486306190490723,38.025699615478516,111.56800079345703,63.243953704833984,4.041589260101318,6.402464866638184,6.548093318939209,4.168336868286133,4.572638034820557,17.337011337280273,5.8423662185668945,6.663763046264648,58.77489471435547,56.73534393310547,7.847033500671387,7.251204967498779,1.5633864402770996,2.5279223918914795,3.14908504486084,2.3494057655334473,5.0084452629089355,2.4296610355377197,3.9024317264556885,2.2945308685302734,3.172762870788574,5353.2001953125
2016-07-13,16.897306442260742,12.836624145507812,52.61113357543945,102.27001190185547,20.388080596923828,2.027681589126587,6.216308116912842,53.15330505371094,17.112361907958984,17.444473266601562,36.173095703125,8.932443618774414,4.531247138977051,17.870254516601562,19.71179962158203,12.506048202514648,,1.5922328233718872,3.595716714859009,,10.445898056030273,8.74879264831543,23.1712589263916,8.493731498718262,9.217556953430176,11.501165390014648,38.104957580566406,111.44247436523438,62.46315383911133,4.127580165863037,6.657108306884766,6.5270161628723145,4.235931396484375,4.637268543243408,17.369279861450195,5.798439979553223,6.642564296722412,58.162818908691406,56.96356964111328,7.746216773986816,7.291988372802734,1.5559417009353638,2.579688787460327,3.1562423706054688,2.3291523456573486,5.0238542556762695,2.413133382797241,3.881413698196411,2.302128553390503,3.172762870788574,5388.5
2016-07-14,17.06972885131836,12.686927795410156,53.11693572998047,103.74099731445312,20.581462860107422,1.944730520248413,6.22488260269165,53.09369659423828,17.335214614868164,17.55074119567871,35.75993347167969,8.902292251586914,4.5870890617370605,17.6785945892334,19.83821678161621,12.46969223022461,,1.550660252571106,3.595716714859009,,10.462206840515137,8.721898078918457,22.375295639038086,8.52572250366211,9.305274963378906,11.553174018859863,38.55669403076172,112.9757080078125,63.69136047363281,4.084584712982178,7.1391119956970215,6.583223819732666,4.280993938446045,4.596874237060547,17.66777801513672,5.6930131912231445,6.649631023406982,58.90419387817383,57.05485534667969,8.040268898010254,7.267519950866699,1.5708311796188354,2.605571746826172,3.1991841793060303,2.356156349182129,5.046971321105957,2.4213972091674805,3.895425319671631,2.3097262382507324,3.185739755630493,5411.60009765625
2016-07-15,17.13869857788086,12.70563793182373,53.34877395629883,104.12715911865234,20.79556655883789,1.9493392705917358,6.190586090087891,53.64511489868164,17.49728775024414,17.599794387817383,36.009254455566406,8.985211372375488,4.5870890617370605,17.63233184814453,19.8868408203125,12.487870216369629,,1.604704737663269,3.5543863773345947,,10.560062408447266,8.479875564575195,21.64124298095703,8.605703353881836,9.356444358825684,11.605180740356445,38.6993522644043,111.87284851074219,64.00719451904297,4.10178279876709,7.502888202667236,6.44270658493042,4.311036586761475,4.66958475112915,17.595169067382812,5.570015907287598,6.586031913757324,58.85246658325195,56.93617248535156,8.082276344299316,7.25936222076416,1.593165397644043,2.648710012435913,3.213498830795288,2.3156497478485107,5.131729602813721,2.371812343597412,3.881413698196411,2.332519769668579,3.1078803539276123,5429.60009765625
2016-07-18,17.21455955505371,12.612076759338379,53.46116638183594,104.66956329345703,20.926790237426758,1.8986464738845825,6.259179592132568,54.06243133544922,17.517547607421875,17.94312286376953,35.717193603515625,9.022900581359863,4.61102294921875,17.744680404663086,19.998674392700195,12.878684043884277,,1.637962818145752,3.595716714859009,,10.690531730651855,8.542621612548828,21.694311141967773,8.725671768188477,9.414918899536133,11.71662712097168,38.834083557128906,111.8459701538086,64.90203857421875,4.170576572418213,7.48469877243042,6.548093318939209,4.3260579109191895,4.70997953414917,17.627437591552734,5.64908504486084,6.635498046875,60.24899673461914,57.50215148925781,8.199899673461914,7.161481857299805,1.6006100177764893,2.6659655570983887,3.242126226425171,2.3426544666290283,5.1702561378479,2.388340950012207,3.909437417984009,2.3705084323883057,3.1597864627838135,5458.5
2016-07-19,17.235248565673828,12.368817329406738,53.40496826171875,105.38668060302734,20.73340606689453,1.8709968328475952,6.327773571014404,54.196556091308594,17.52429962158203,18.14748191833496,34.89799118041992,9.143506050109863,4.61102294921875,17.975990295410156,20.10564613342285,13.060458183288574,,1.5631318092346191,3.5819387435913086,,10.723150253295898,8.50676441192627,21.340553283691406,8.581707000732422,9.407609939575195,11.486306190490723,38.55669403076172,111.97149658203125,65.0599594116211,4.19637393951416,7.3664727210998535,6.576197147369385,4.356100082397461,4.7422943115234375,17.56290054321289,5.824796199798584,6.684964656829834,61.86103820800781,57.511287689208984,8.157891273498535,7.194108486175537,1.615499496459961,2.6573383808135986,3.2922253608703613,2.362907648086548,5.108614921569824,2.3222267627716064,3.923450469970703,2.279334783554077,3.205204963684082,5451.2998046875
2016-07-20,17.400775909423828,12.007047653198242,53.92483139038086,107.57475280761719,20.98204231262207,1.8433465957641602,6.42209005355835,54.57658004760742,17.632349014282227,18.409072875976562,34.19276428222656,9.286726951599121,4.650909900665283,18.068511962890625,20.377933502197266,13.542159080505371,,1.5381883382797241,3.6508231163024902,,10.763923645019531,8.56054973602295,21.490896224975586,8.76565933227539,9.50263786315918,11.530884742736816,39.103546142578125,112.41084289550781,67.19175720214844,4.17917537689209,7.375566005706787,6.625377655029297,4.393651962280273,4.7422943115234375,17.94207191467285,6.000506401062012,6.8050947189331055,63.23170471191406,59.16360092163086,8.351123809814453,7.422495365142822,1.645277738571167,2.700476884841919,3.3423244953155518,2.416917085647583,5.131729602813721,2.2809062004089355,3.9444689750671387,2.286933183670044,3.2311575412750244,5488.7001953125
2016-07-21,17.531816482543945,12.013285636901855,54.114505767822266,109.50543975830078,21.133987426757812,1.8709968328475952,6.404941082000732,55.18017578125,17.72014045715332,18.523517608642578,34.56318664550781,9.339492797851562,4.650909900665283,18.24034881591797,20.441146850585938,13.405829429626465,,1.5215593576431274,3.6232705116271973,,10.935169219970703,8.578475952148438,20.845287322998047,8.893625259399414,9.473398208618164,11.560602188110352,38.74690628051758,116.25740051269531,67.62165069580078,4.2135725021362305,7.257339954376221,6.646455764770508,4.4161834716796875,4.766530990600586,18.24863624572754,5.895080089569092,6.833362102508545,62.45585250854492,59.291404724121094,8.33432388305664,7.4959025382995605,1.630388617515564,2.674593687057495,3.3566391468048096,2.3966634273529053,5.20878267288208,2.190000534057617,3.9444689750671387,2.286933183670044,3.2376463413238525,5512.39990234375
2016-07-22,17.455949783325195,12.038232803344727,54.19178771972656,109.41348266601562,21.078733444213867,1.8663885593414307,6.38779354095459,54.993900299072266,17.598583221435547,18.351852416992188,34.44208908081055,9.37718391418457,4.626977443695068,18.04207992553711,20.324453353881836,13.46036148071289,,1.5174020528793335,3.6232705116271973,,10.910703659057617,8.793612480163574,21.269798278808594,8.82164192199707,9.480708122253418,11.367431640625,38.75482940673828,115.53112030029297,67.95500183105469,4.153378009796143,7.2755279541015625,6.667533874511719,4.4161834716796875,4.839240550994873,18.256702423095703,5.851151943206787,6.882827281951904,61.80931854248047,58.65239334106445,8.267112731933594,7.4877471923828125,1.6229437589645386,2.5969440937042236,3.335167407989502,2.362907648086548,5.185666561126709,2.289170026779175,3.9024317264556885,2.286933183670044,3.2311575412750244,5498.2001953125
2016-07-25,17.545610427856445,12.000810623168945,54.47981262207031,111.11431884765625,21.2099552154541,1.8663885593414307,6.39636754989624,55.001338958740234,17.69312858581543,19.8641414642334,34.29249572753906,9.407334327697754,4.642931938171387,18.075122833251953,20.543254852294922,13.478538513183594,,1.5298740863800049,3.616382122039795,,11.081948280334473,8.901177406311035,20.712631225585938,8.90162181854248,9.568424224853516,11.456587791442871,38.78652572631836,115.93462371826172,69.08670806884766,4.015791893005371,7.284622669219971,6.74481725692749,4.4236955642700195,4.798846244812012,18.587472915649414,5.8423662185668945,6.960559368133545,63.947208404541016,58.92625045776367,8.376333236694336,7.471434116363525,1.6378334760665894,2.5969440937042236,3.399580717086792,2.3764100074768066,5.231898784637451,2.231321334838867,3.9024317264556885,2.2717373371124268,3.2311575412750244,5533.60009765625
2016-07-26,17.697341918945312,12.013285636901855,54.79594421386719,109.83638000488281,21.32046127319336,1.8986464738845825,6.447812080383301,54.95663070678711,17.821434020996094,19.21017837524414,34.67716598510742,9.384721755981445,4.603044509887695,17.923124313354492,20.708574295043945,13.951148986816406,,1.5257165431976318,3.6852645874023438,,11.09010124206543,8.838432312011719,20.235050201416016,8.94161319732666,9.736546516418457,11.426870346069336,38.675575256347656,116.39189147949219,68.56034851074219,3.921201229095459,7.321000099182129,6.772921562194824,4.4762678146362305,4.66958475112915,18.498727798461914,5.9302215576171875,6.960559368133545,64.31788635253906,57.85818862915039,8.2755126953125,7.3083014488220215,1.6229437589645386,2.61419939994812,3.4138951301574707,2.3831613063812256,5.270425796508789,2.1982648372650146,3.923450469970703,2.3705084323883057,3.244133949279785,5537.5
2016-07-27,17.718034744262695,12.387532234191895,54.75379943847656,108.35621643066406,21.35499382019043,2.032289743423462,6.43923807144165,54.993900299072266,17.80792999267578,19.1447811126709,35.33252716064453,9.384721755981445,4.571134090423584,17.929731369018555,20.664812088012695,13.905707359313965,,1.5215593576431274,3.6714882850646973,,10.95147705078125,8.847395896911621,20.862977981567383,8.885626792907715,9.846192359924316,11.330283164978027,38.73897933959961,116.22152709960938,68.35857391357422,3.921201229095459,7.48469877243042,6.737792015075684,4.506309509277344,4.693821907043457,18.393850326538086,5.991721153259277,6.868694305419922,64.07652282714844,57.520416259765625,8.283914566040039,7.243048191070557,1.6229437589645386,2.605571746826172,3.435366153717041,2.3426544666290283,5.301246643066406,2.2395851612091064,3.923450469970703,2.317324638366699,3.244133949279785,5539.7001953125
