Date,FMG.AX,WDS.AX,BXB.AX,ORG.AX,QBE.AX,RIO.AX,NCM.AX,BHP.AX,SUN.AX,COH.AX,REA.AX,CPU.AX,EVN.AX,GMG.AX,BLD.AX,WES.AX,IAG.AX,SGP.AX,BSL.AX,CBA.AX
2019-11-12,5.33510684967041,26.572154998779297,11.03060817718506,6.917430877685547,11.66327667236328,77.51017761230469,28.116531372070312,28.144603729248047,11.59091091156006,210.34765625,96.72120666503906,14.736005783081056,3.5965394973754883,13.338056564331056,4.7262864112854,35.12685012817383,7.081979274749756,3.887890577316284,13.724084854125977,69.10910034179688
2019-11-13,5.220697402954102,26.315229415893555,11.04885196685791,6.842241764068604,11.516800880432127,76.21503448486328,28.144041061401367,27.909427642822266,11.382845878601074,209.0628967285156,97.65011596679688,14.843242645263672,3.5692241191864014,13.403626441955566,4.783924102783203,34.75179672241211,6.964847087860107,3.81748628616333,13.508472442626951,67.74966430664062
2019-11-14,5.256826400756836,26.330799102783203,11.213080406188965,6.842241764068604,11.480180740356444,76.6799545288086,28.529197692871094,27.92460250854492,11.400184631347656,211.851318359375,98.3396224975586,14.82537078857422,3.623855352401733,13.56285572052002,4.755105018615723,35.084228515625,7.054948329925537,3.864423036575317,13.620965003967283,68.20278930664062
2019-11-15,5.455538272857666,26.463157653808597,11.322565078735352,6.917430877685547,11.608348846435549,77.65962219238281,28.63007354736328,28.28114891052246,11.43486213684082,213.6975555419922,99.2780990600586,15.013031005859377,3.632960319519043,13.712723731994627,4.8223490715026855,35.80875396728516,7.081979274749756,3.8957133293151855,13.48972511291504,68.98938751220703
2019-11-18,5.449516773223877,26.665584564208984,11.213080406188965,6.884013652801514,11.599194526672363,78.33210754394531,28.3733024597168,28.341842651367188,11.556234359741213,213.08848571777344,98.78971099853516,14.93260383605957,3.5510141849517822,13.628422737121582,4.783924102783203,35.94514465332031,7.063959121704102,3.864423036575317,13.236616134643556,68.69013977050781
2019-11-19,5.594034194946289,26.805721282958984,11.340814590454102,6.925785064697266,11.635814666748049,79.03780364990234,28.70343589782715,28.42529296875,11.57357406616211,216.4002990722656,99.93885803222656,15.021968841552734,3.57832932472229,13.862586975097656,4.831955909729004,36.29461288452149,7.09999942779541,3.8957133293151855,13.199119567871094,68.9722900390625
2019-11-20,5.606077194213867,26.463157653808597,11.231328964233398,6.884013652801514,11.297083854675291,78.38192749023438,28.336620330810547,28.250810623168945,11.460870742797852,211.27078247070312,99.75691986083984,15.084522247314451,3.532803535461426,13.525390625,4.7262864112854,35.99627685546875,6.964847087860107,3.8565993309021,13.096001625061035,68.05745697021484
2019-11-21,5.503710746765137,26.15951538085937,11.076224327087402,6.934140682220459,11.132295608520508,77.46038055419922,28.38247299194336,27.86391258239746,11.43486213684082,211.8608245849609,97.09468841552734,15.05771255493164,3.532803535461426,13.441089630126951,4.678255081176758,35.92809295654297,6.928806781768799,3.872245311737061,13.358484268188477,67.82660675048828
2019-11-22,5.720486640930176,26.4709415435791,11.28607177734375,7.076164722442627,11.178071022033691,78.08304595947266,28.061506271362305,28.21287727355957,11.43486213684082,213.97352600097656,99.230224609375,15.245378494262695,3.523698091506958,13.366159439086914,4.707074165344238,35.885467529296875,6.964847087860107,3.872245311737061,13.70533561706543,68.05745697021484
2019-11-25,5.822854518890381,26.463157653808597,11.40467929840088,7.142999649047852,11.168916702270508,79.63556671142578,27.68552017211914,28.71355628967285,11.44353199005127,213.9545135498047,98.02360534667967,15.1738862991333,3.469067335128784,13.431723594665527,4.69746732711792,35.84285354614258,6.973856925964356,3.911359071731568,13.836576461791992,68.30538940429688
2019-11-26,5.907155990600586,26.68893814086914,11.44117546081543,7.209835052490234,11.406942367553713,79.68538665771484,28.20823097229004,28.75149154663086,11.538896560668944,218.69381713867188,100.30277252197266,15.298995971679688,3.5510141849517822,13.534756660461426,4.707074165344238,35.612701416015625,6.955836772918701,3.927004337310791,13.836576461791992,69.03213500976562
2019-11-27,5.895112991333008,26.665584564208984,11.450299263000488,7.251607894897461,11.608348846435549,80.5322036743164,28.63924598693848,29.09286880493164,11.81631565093994,219.87388610839844,100.30277252197266,15.495595932006836,3.733116626739502,13.815754890441896,4.870380878448486,36.14118957519531,7.1540608406066895,3.958294630050659,13.986566543579102,69.8443832397461
2019-11-28,5.895112991333008,26.906932830810547,11.55978298187256,7.268314838409424,11.56257438659668,80.85600280761719,28.483348846435547,29.206661224365234,11.70361328125,222.43389892578125,99.699462890625,15.665386199951172,3.605645418167114,13.806387901306152,4.937623977661133,36.14970779418945,7.109009742736816,3.958294630050659,13.836576461791992,69.7674331665039
2019-11-29,5.858982563018799,26.86800575256348,11.450299263000488,7.268314838409424,11.608348846435549,80.44918823242188,28.20823097229004,29.00183868408203,11.599580764770508,222.6813201904297,99.93885803222656,15.844111442565918,3.560119390487671,13.881321907043455,4.937623977661133,36.1156120300293,7.109009742736816,3.950472354888916,13.639715194702148,69.10054779052734
2019-12-02,6.033608436584473,26.64222717285156,11.44117546081543,7.285024166107178,11.617502212524414,80.96393585205078,27.41957664489746,29.06252670288086,11.556234359741213,224.8320770263672,101.26998138427734,15.665386199951172,3.6511709690094,13.909421920776367,4.918411731719971,36.09004592895508,7.09999942779541,3.942650079727173,13.939695358276367,69.62208557128906
2019-12-03,5.943284511566162,26.22180557250977,11.28607177734375,7.159708499908447,11.315393447875977,80.54882049560547,26.97022819519043,28.652877807617188,11.313493728637695,220.3402099609375,97.63095092773438,15.397294998168944,3.705802202224731,13.478556632995604,4.783924102783203,35.143898010253906,6.919795989990234,3.880067825317383,13.967817306518556,67.83516693115234
2019-12-04,5.871026039123535,25.63788414001465,11.076224327087402,7.026039123535156,11.059057235717772,78.89665985107422,27.254507064819336,27.93977928161621,11.148775100708008,215.9815673828125,96.26153564453124,15.084522247314451,3.5692241191864014,13.338056564331056,4.649435997009277,34.38527297973633,6.89276647567749,3.8018412590026855,13.51784896850586,66.52700805664062
2019-12-05,6.003500938415527,26.136157989501957,11.22220516204834,7.126291751861572,11.214691162109377,79.52764129638672,26.805156707763672,28.379772186279297,11.226798057556152,217.64698791503903,98.75140380859376,15.156012535095217,3.5692241191864014,13.49729061126709,4.7262864112854,34.86260986328125,6.964847087860107,3.880067825317383,13.752206802368164,67.21955871582031
2019-12-06,5.967371463775635,26.252944946289062,11.276947021484377,7.159708499908447,11.242155075073242,79.52764129638672,27.061931610107425,28.341842651367188,11.270145416259766,219.16964721679688,99.73777770996094,15.281123161315918,3.5419092178344727,13.525390625,4.428492069244385,34.87112808227539,7.07296895980835,3.8957133293151855,14.070935249328612,67.53589630126953
2019-12-09,6.172104835510254,26.743432998657227,11.340814590454102,7.268314838409424,11.379478454589844,80.88092041015625,26.38331794738769,28.86528205871582,11.287485122680664,219.46469116210935,100.03463745117188,15.298995971679688,3.4599623680114746,13.581589698791504,4.390066623687744,34.80294418334961,7.081979274749756,3.934827089309693,14.324044227600098,67.76676177978516
2019-12-10,6.244363784790039,26.525436401367188,11.22220516204834,7.234897613525391,11.36116886138916,81.95191192626953,26.37414932250977,29.176319122314453,11.270145416259766,216.4288330078125,98.7705535888672,14.995158195495604,3.4144365787506104,13.375523567199709,4.32282304763794,34.63246154785156,7.045938491821289,3.864423036575317,13.958443641662598,67.74110412597656
2019-12-11,6.250384330749512,26.72786521911621,11.11272144317627,7.251607894897461,11.57172966003418,82.27568817138672,26.37414932250977,29.28252220153809,11.43486213684082,217.13308715820312,99.29725646972656,15.030902862548828,3.469067335128784,13.338056564331056,4.380460739135742,34.87965393066406,7.145050048828125,3.840954065322876,13.902196884155272,68.66450500488281
2019-12-12,6.328665733337402,26.665584564208984,10.930245399475098,7.168063163757324,11.535109519958496,82.20927429199219,26.089862823486328,29.28252220153809,11.356840133666992,218.70335388183597,98.60777282714844,14.96835231781006,3.4872779846191406,13.178824424743652,4.342035293579102,34.80294418334961,7.145050048828125,3.7861952781677246,13.55534553527832,68.16004943847656
2019-12-13,6.455118179321289,26.9614315032959,11.012358665466309,7.268314838409424,11.87384033203125,83.52104187011719,25.72304344177246,29.85148048400879,11.43486213684082,214.22097778320312,101.5285415649414,15.441974639892578,3.214122772216797,12.804161071777344,4.32282304763794,34.90522766113281,7.190101146697998,3.661031723022461,14.258423805236816,68.45073699951172
2019-12-16,6.509312152862549,27.22614288330078,11.09447193145752,7.343503952026367,12.185105323791504,84.5007095336914,26.30078125,30.33700180053711,11.556234359741213,220.42584228515625,104.1907730102539,15.540274620056152,3.2505438327789307,13.000859260559082,4.294003486633301,35.587135314941406,7.253172874450684,3.7236135005950928,14.539654731750488,69.64774322509766
2019-12-17,6.521355628967285,27.42856788635254,11.276947021484377,7.335151195526123,12.157639503479004,85.76266479492188,25.86060333251953,30.49631118774414,11.56490421295166,220.2069854736328,103.5108413696289,15.53133773803711,3.205017566680908,13.057058334350586,4.35164213180542,35.612701416015625,7.298223495483398,3.7392594814300537,14.60527515411377,70.02394104003906
2019-12-18,6.551463603973389,27.506423950195312,11.276947021484377,7.401985645294189,12.02031707763672,84.88260650634766,25.814754486083984,30.38251304626465,11.547564506530762,224.3181915283203,103.54916381835938,15.37048625946045,3.1777021884918213,12.963393211364746,4.35164213180542,35.84285354614258,7.253172874450684,3.7470815181732178,14.29591941833496,70.02394104003906
2019-12-19,6.59361457824707,27.45970916748047,11.149215698242188,7.335151195526123,12.038625717163086,84.89922332763672,25.86977195739746,30.185277938842773,11.478211402893066,222.3197021484375,103.60662078857422,15.459848403930664,3.1777021884918213,13.01022720336914,4.32282304763794,35.714996337890625,7.063959121704102,3.770549535751343,14.370915412902832,69.87859344482422
2019-12-20,6.59361457824707,27.132713317871094,11.140091896057127,7.201480388641357,11.956233978271484,86.0615463256836,26.35580444335937,30.13217163085937,11.426193237304688,223.1952209472656,102.89796447753906,15.290059089660645,3.232332944869995,12.860360145568848,4.303610324859619,35.612701416015625,7.090988636016846,3.7470815181732178,14.699019432067873,69.46819305419922
2019-12-23,6.515334129333496,27.039287567138672,10.930245399475098,7.1513543128967285,11.983697891235352,84.54222869873047,26.181568145751957,29.75286865234375,11.504218101501465,221.2347717285156,102.7638931274414,15.218567848205566,3.2232282161712646,12.794793128967283,4.32282304763794,35.6723747253418,7.118019104003906,3.7470815181732178,14.539654731750488,69.11763000488281
2019-12-24,6.56952714920044,27.280641555786133,11.021480560302734,7.193126201629639,11.9287691116333,84.68336486816406,26.805156707763672,29.760448455810547,11.45220184326172,221.49172973632807,102.90753936767578,15.254311561584473,3.2778589725494385,12.841626167297363,4.32282304763794,35.62123107910156,7.063959121704102,3.754904747009277,14.43653678894043,69.0064926147461
2019-12-27,6.623722076416016,27.22614288330078,10.984989166259766,7.176417350769043,11.9379243850708,85.10678100585938,27.171974182128903,30.07147979736328,11.43486213684082,221.44415283203125,103.94178771972656,15.254311561584473,3.4053313732147217,12.869726181030272,4.380460739135742,35.63827896118164,7.036928653717041,3.778373241424561,14.43653678894043,69.31429290771484
2019-12-30,6.551463603973389,27.187211990356445,10.966739654541016,7.18477201461792,11.9379243850708,84.35126495361328,27.566301345825195,29.904586791992188,11.44353199005127,221.5488128662109,103.72152709960938,15.281123161315918,3.378015518188477,12.926546096801758,4.380460739135742,35.78318405151367,7.063959121704102,3.7904441356658936,14.314669609069824,69.33993530273438
2019-12-31,6.437052249908447,26.76679229736328,10.693028450012209,7.059456825256348,11.7914457321167,83.35498809814453,27.74053955078125,29.525279998779297,11.235468864440918,213.8688507080078,99.21106719970705,14.995158195495604,3.4599623680114746,12.66138744354248,4.303610324859619,35.28880310058594,6.90177583694458,3.71801495552063,14.11780834197998,68.31394958496094
2020-01-02,6.491247177124023,26.83686637878418,10.620038032531738,7.067810535430908,11.763982772827148,83.9776611328125,27.346214294433597,29.548044204711918,11.21812915802002,214.43032836914065,100.7911605834961,14.96835231781006,3.4144365787506104,12.72767734527588,4.32282304763794,35.3228874206543,6.829694747924805,3.742157936096192,14.192803382873535,68.29683685302734
2020-01-03,6.473182678222656,27.070430755615234,10.647408485412598,7.18477201461792,11.86468505859375,84.15201568603516,27.676347732543945,29.69976234436035,11.261476516723633,214.7729339599609,102.02651977539062,15.298995971679688,3.3415956497192383,12.784497261047363,4.342035293579102,35.663848876953125,6.856725215911865,3.75825309753418,14.061562538146973,68.66450500488281
2020-01-06,6.485225677490234,27.52978134155273,10.665657043457031,7.168063163757324,11.718207359313965,83.96106719970703,28.76762962341309,29.889413833618164,11.079419136047363,215.03941345214844,102.75432586669922,15.218567848205566,3.5692241191864014,12.860257148742676,4.370854377746582,35.9707145690918,6.739592552185059,3.782396078109741,13.94906997680664,68.20278930664062
2020-01-07,6.437052249908447,27.739990234375,10.84813117980957,7.259961605072021,11.9379243850708,84.46749114990234,28.20823097229004,30.00320625305176,11.30482292175293,215.03941345214844,102.3233871459961,15.397294998168944,3.4872779846191406,13.115946769714355,4.457310676574707,36.71228790283203,6.865735530853272,3.8467776775360103,14.08968448638916,69.42543029785156
2020-01-08,6.406946182250977,28.137056350708008,10.857254028320312,7.318441867828369,11.947078704833984,83.73690032958984,29.34536361694336,30.01837539672852,11.287485122680664,213.1931610107422,101.81583404541016,15.37942123413086,3.560119390487671,13.115946769714355,4.418885707855225,36.58442687988281,6.847715377807617,3.830682039260864,13.91157054901123,69.16895294189453
